customer_id,plan_type,contract_type,payment_method,tenure_months,auto_renew,discount_percent,annual_revenue,monthly_charges
C02816,Professional,Month-to-Month,Credit Card,57,False,0,5051.955532969581,420.9962944141318
C02817,Professional,Annual,PayPal,27,False,0,6530.854215067006,544.2378512555839
C02818,Starter,Month-to-Month,Credit Card,8,False,0,1128.3473032072461,94.02894193393718
C02819,Professional,Month-to-Month,Invoice,34,True,0,6782.667165064191,565.2222637553492
C02820,Professional,Annual,Invoice,18,False,0,5254.533554115647,437.87779617630395
C02821,Starter,2-Year,Credit Card,51,False,10,1094.2610525491507,91.18842104576255
C02822,Enterprise,Annual,Invoice,52,True,0,25329.31923696042,2110.776603080035
C02823,Starter,Month-to-Month,PayPal,41,True,10,1151.5194207441045,95.95995172867538
C02824,Starter,2-Year,PayPal,12,True,0,1137.9947938335042,94.83289948612536
C02825,Starter,Annual,Credit Card,22,False,0,1051.832854216291,87.65273785135759
C02826,Starter,Annual,Invoice,51,True,0,1145.1675851870104,95.43063209891754
C02827,Professional,Annual,Credit Card,40,True,0,6699.994117406634,558.3328431172196
C02828,Starter,Month-to-Month,Invoice,22,True,0,1451.0733737752223,120.9227811479352
C02829,Professional,Annual,PayPal,8,False,0,5026.269039742262,418.85575331185515
C02830,Starter,Annual,Invoice,42,True,0,1111.441551226176,92.620129268848
C02831,Starter,Annual,Invoice,28,True,0,992.1099176968161,82.67582647473468
C02832,Professional,Month-to-Month,Credit Card,50,True,10,5103.875493079709,425.3229577566424
C02833,Professional,Annual,PayPal,47,True,0,5617.253972472119,468.1044977060099
C02834,Starter,Month-to-Month,Invoice,56,True,10,950.8820490622614,79.24017075518846
C02835,Enterprise,Annual,PayPal,32,True,0,27991.22111958595,2332.6017599654956
C02836,Professional,Month-to-Month,Invoice,11,True,0,6688.121803792107,557.3434836493423
C02837,Starter,Annual,PayPal,21,True,10,1106.2863122461413,92.19052602051177
C02838,Starter,Month-to-Month,Invoice,26,True,10,1068.093385823615,89.00778215196793
C02839,Starter,Annual,PayPal,14,True,10,1176.390472445067,98.03253937042224
C02840,Professional,Month-to-Month,Invoice,15,False,0,5399.094002994837,449.92450024956975
C02841,Starter,Annual,PayPal,14,True,0,1228.6050022219358,102.38375018516132
C02842,Starter,Month-to-Month,Invoice,12,True,0,1127.37543227416,93.94795268951333
C02843,Starter,2-Year,Invoice,36,True,0,1481.2194690092103,123.43495575076753
C02844,Starter,2-Year,PayPal,3,True,20,829.6160565455674,69.13467137879728
C02845,Professional,Annual,Credit Card,44,True,0,5836.668250341223,486.3890208617686
C02846,Professional,2-Year,Invoice,57,True,0,5223.2984995725665,435.27487496438056
C02847,Starter,Month-to-Month,Invoice,58,False,0,1290.2527886823236,107.52106572352697
C02848,Starter,2-Year,Credit Card,7,True,10,1160.9820871514619,96.74850726262183
C02849,Starter,Month-to-Month,Invoice,39,True,0,1116.2763960177654,93.02303300148044
C02850,Professional,Annual,PayPal,54,False,20,4203.727199138454,350.3105999282045
C02851,Professional,Month-to-Month,Credit Card,57,True,0,5768.5174517353,480.7097876446083
C02852,Starter,2-Year,Invoice,51,False,10,1004.6277025229367,83.71897521024472
C02853,Starter,Annual,PayPal,46,True,0,1207.691965208787,100.64099710073225
C02854,Starter,Annual,PayPal,1,True,10,1254.9347495248396,104.57789579373663
C02855,Enterprise,2-Year,Credit Card,39,True,0,25587.235136070612,2132.269594672551
C02856,Professional,Annual,Credit Card,25,True,10,5809.949749490366,484.1624791241972
C02857,Starter,Annual,Credit Card,31,False,0,1199.4910609231783,99.95758841026486
C02858,Starter,Month-to-Month,PayPal,22,True,0,1517.2276060931472,126.4356338410956
C02859,Starter,Annual,Invoice,10,True,0,1213.9840086837971,101.1653340569831
C02860,Professional,2-Year,PayPal,18,True,10,5791.830356622643,482.6525297185536
C02861,Starter,2-Year,PayPal,13,True,0,1331.836107991887,110.98634233265726
C02862,Starter,Month-to-Month,Credit Card,8,False,0,1193.8653715516703,99.48878096263918
C02863,Professional,Month-to-Month,Invoice,9,True,0,6124.477217629273,510.3731014691061
C02864,Starter,Month-to-Month,PayPal,58,False,0,1131.6190799910057,94.30158999925048
C02865,Professional,Month-to-Month,Credit Card,15,False,0,6010.800954354232,500.90007952951936
C02866,Starter,Month-to-Month,Credit Card,8,True,0,1375.6135571708849,114.63446309757374
C02867,Professional,Annual,Invoice,57,True,0,6698.350060962707,558.1958384135589
C02868,Starter,Annual,Invoice,33,True,0,1282.5064150194585,106.87553458495488
C02869,Enterprise,2-Year,Credit Card,35,True,0,26184.728631304682,2182.06071927539
C02870,Starter,Month-to-Month,Invoice,19,True,0,1195.507352859962,99.62561273833018
C02871,Starter,Month-to-Month,Invoice,30,False,0,1313.7794224187,109.48161853489167
C02872,Professional,Month-to-Month,PayPal,9,True,0,5908.618907091244,492.38490892427035
C02873,Enterprise,Month-to-Month,Invoice,19,True,0,20079.807813282456,1673.317317773538
C02874,Starter,Annual,Credit Card,47,True,10,1277.9041725587738,106.49201437989781
C02875,Enterprise,Month-to-Month,Invoice,46,True,0,23509.74062503905,1959.1450520865874
C02876,Starter,2-Year,PayPal,26,True,10,1193.8628252185097,99.48856876820913
C02877,Professional,Annual,Invoice,1,True,0,5782.354715055215,481.8628929212679
C02878,Starter,Annual,PayPal,3,True,10,789.4656530833233,65.78880442361027
C02879,Starter,Annual,Invoice,34,True,0,1191.262426988945,99.27186891574542
C02880,Starter,Annual,Invoice,25,True,0,978.9982549874323,81.58318791561936
C02881,Professional,Annual,Credit Card,30,False,0,6453.21481353829,537.7679011281908
C02882,Professional,Annual,Credit Card,1,True,10,5276.233188667677,439.6860990556397
C02883,Starter,Annual,Invoice,59,False,0,1346.264102569708,112.18867521414234
C02884,Enterprise,Annual,Invoice,18,True,0,24559.988941965814,2046.6657451638177
C02885,Starter,Month-to-Month,PayPal,33,False,0,1076.388738855147,89.69906157126225
C02886,Starter,Month-to-Month,PayPal,9,True,20,1024.3005775230572,85.35838146025476
C02887,Professional,Annual,Credit Card,7,False,10,4557.817007350449,379.81808394587074
C02888,Starter,Month-to-Month,Invoice,30,False,0,1163.1484931593309,96.9290410966109
C02889,Starter,Annual,Invoice,13,False,10,878.6950843614562,73.22459036345468
C02890,Starter,Annual,PayPal,17,False,0,1242.0109209726072,103.5009100810506
C02891,Starter,Month-to-Month,Invoice,13,True,10,1106.7094634639973,92.22578862199977
C02892,Enterprise,Annual,Invoice,13,True,0,24302.704157489075,2025.225346457423
C02893,Starter,Annual,Invoice,42,True,0,1087.6968343341894,90.64140286118244
C02894,Starter,Annual,PayPal,38,True,0,1362.2885201884665,113.52404334903888
C02895,Starter,Annual,PayPal,37,True,20,1047.2359477775626,87.26966231479689
C02896,Starter,Annual,PayPal,10,True,10,1105.2773504798768,92.10644587332307
C02897,Starter,Annual,Invoice,14,True,10,1017.2688265672136,84.77240221393447
C02898,Professional,Annual,PayPal,43,True,0,5790.079608783845,482.50663406532044
C02899,Professional,Month-to-Month,Credit Card,5,True,0,5990.792042699041,499.2326702249201
C02900,Professional,Month-to-Month,Credit Card,36,True,0,5339.437291766831,444.95310764723587
C02901,Starter,Annual,PayPal,35,True,10,1172.1370170959299,97.67808475799416
C02902,Starter,Month-to-Month,PayPal,46,True,20,1080.8961790386613,90.07468158655512
C02903,Enterprise,Month-to-Month,Invoice,45,False,0,28101.779899451496,2341.814991620958
C02904,Starter,2-Year,PayPal,56,False,0,1158.7577983841459,96.5631498653455
C02905,Enterprise,Annual,PayPal,23,True,10,24574.898170497898,2047.908180874825
C02906,Professional,Annual,Credit Card,5,True,0,6863.345873699275,571.9454894749396
C02907,Enterprise,Annual,Credit Card,44,True,0,22482.97590409463,1873.581325341219
C02908,Starter,Annual,Credit Card,57,True,0,1079.5458202800787,89.96215169000656
C02909,Starter,Month-to-Month,Credit Card,28,True,0,1330.3915429279434,110.86596191066195
C02910,Professional,2-Year,PayPal,23,False,10,5103.800705405672,425.31672545047263
C02911,Professional,Month-to-Month,Credit Card,42,False,10,5003.688740034258,416.9740616695215
C02912,Starter,Annual,Invoice,34,False,0,1297.962327306111,108.16352727550925
C02913,Professional,Month-to-Month,Invoice,31,True,0,5168.448789905223,430.70406582543524
C02914,Starter,Month-to-Month,PayPal,7,True,0,1146.5012592583876,95.54177160486563
C02915,Starter,Month-to-Month,Invoice,7,True,10,878.6829383648353,73.22357819706961
C02916,Enterprise,Annual,Credit Card,4,True,0,21982.248307481135,1831.854025623428
C02917,Starter,Annual,Credit Card,44,True,0,1121.1051520943176,93.42542934119314
C02918,Starter,Annual,Invoice,32,True,20,887.979473339636,73.99828944496967
C02919,Starter,Annual,PayPal,28,False,10,1033.5507283349841,86.12922736124868
C02920,Starter,2-Year,Credit Card,56,False,10,858.1370500687935,71.51142083906613
C02921,Starter,Annual,Credit Card,4,True,20,863.3692102910207,71.9474341909184
C02922,Starter,Annual,Invoice,39,False,0,1361.3838745637584,113.44865621364653
C02923,Starter,Annual,PayPal,52,True,10,1112.2032787521557,92.68360656267964
C02924,Professional,Annual,PayPal,45,True,0,5692.5812652081795,474.38177210068164
C02925,Enterprise,Annual,Invoice,8,True,0,22427.095035184724,1868.9245862653936
C02926,Starter,Month-to-Month,Credit Card,14,True,0,1291.8250226238122,107.65208521865101
C02927,Starter,Month-to-Month,Invoice,30,True,0,1210.305542957061,100.85879524642176
C02928,Starter,Month-to-Month,Invoice,3,True,0,1065.349548429502,88.77912903579183
C02929,Professional,Month-to-Month,Invoice,2,False,20,4543.887503794567,378.6572919828806
C02930,Professional,Annual,Credit Card,10,True,0,5257.922850853106,438.1602375710922
C02931,Enterprise,Annual,Credit Card,6,False,20,17870.262553538232,1489.188546128186
C02932,Starter,2-Year,Invoice,55,True,0,1282.2099823740532,106.85083186450443
C02933,Professional,Annual,PayPal,7,True,0,6350.864178376444,529.2386815313704
C02934,Professional,Annual,Invoice,16,True,0,6617.4888607394905,551.4574050616242
C02935,Enterprise,Month-to-Month,Credit Card,6,True,10,21907.0979935495,1825.5914994624584
C02936,Professional,Annual,PayPal,16,True,0,5094.522024782191,424.54350206518257
C02937,Starter,Annual,PayPal,27,True,20,840.4158525354101,70.03465437795084
C02938,Professional,Annual,Credit Card,56,False,10,5656.005336270452,471.3337780225377
C02939,Professional,Annual,Credit Card,12,True,10,5454.94900263473,454.5790835528942
C02940,Starter,Annual,Invoice,22,True,0,1060.8992062513219,88.40826718761015
C02941,Starter,Month-to-Month,Credit Card,15,True,0,1158.9180411937796,96.57650343281496
C02942,Starter,Annual,PayPal,22,False,20,1142.3787087161386,95.19822572634489
C02943,Starter,Annual,Invoice,35,True,0,1311.7898983166274,109.31582485971894
C02944,Starter,Annual,Invoice,48,True,0,1379.833624651296,114.986135387608
C02945,Enterprise,Month-to-Month,PayPal,50,True,0,21169.85821494181,1764.154851245151
C02946,Professional,Month-to-Month,Credit Card,15,True,20,5601.789470756695,466.81578922972454
C02947,Professional,Annual,Invoice,23,False,0,5687.884501835322,473.9903751529435
C02948,Professional,Annual,PayPal,38,True,0,6943.32557357948,578.6104644649566
C02949,Professional,Month-to-Month,PayPal,49,False,0,6214.981671965541,517.9151393304618
C02950,Enterprise,Annual,PayPal,2,True,20,20406.711736946272,1700.5593114121893
C02951,Professional,Month-to-Month,Credit Card,2,True,0,6416.790870121421,534.7325725101184
C02952,Starter,Month-to-Month,Credit Card,49,False,0,1211.8558536394285,100.9879878032857
C02953,Starter,Annual,Credit Card,19,True,0,1270.0138207618163,105.83448506348469
C02954,Starter,Annual,Credit Card,5,False,0,1077.7421021413504,89.81184184511254
C02955,Starter,Annual,PayPal,4,True,0,1184.5274657403047,98.7106221450254
C02956,Starter,Month-to-Month,Invoice,28,True,0,1293.6834393025194,107.80695327520995
C02957,Professional,Month-to-Month,PayPal,18,True,0,6065.318226436218,505.44318553635145
C02958,Professional,Month-to-Month,Invoice,40,False,0,5789.548784588317,482.4623987156931
C02959,Starter,Month-to-Month,Invoice,41,False,0,1228.0503937670373,102.33753281391978
C02960,Enterprise,Annual,Invoice,56,True,20,16581.08066175962,1381.7567218133017
C02961,Starter,Month-to-Month,Credit Card,55,True,0,1325.53325730394,110.46110477532834
C02962,Professional,2-Year,PayPal,58,True,0,4752.6430444708685,396.05358703923906
C02963,Professional,Annual,Invoice,50,True,0,5985.022790968595,498.7518992473829
C02964,Professional,Annual,PayPal,31,True,0,6456.123835527318,538.0103196272765
C02965,Starter,2-Year,Credit Card,22,True,10,1088.8068956014242,90.73390796678535
C02966,Professional,Month-to-Month,Invoice,11,False,10,5146.696856718965,428.89140472658045
C02967,Starter,Month-to-Month,Credit Card,48,False,0,1331.954552224226,110.99621268535218
C02968,Professional,Annual,Credit Card,16,False,10,5027.980799138848,418.99839992823735
C02969,Starter,Month-to-Month,PayPal,4,False,10,1261.9483161983464,105.16235968319553
C02970,Professional,2-Year,Invoice,21,True,0,5874.065002324609,489.50541686038406
C02971,Starter,2-Year,Credit Card,41,False,0,1170.5649735603663,97.54708113003052
C02972,Professional,2-Year,PayPal,45,True,0,6436.869438036211,536.4057865030176
C02973,Starter,2-Year,Invoice,25,False,20,930.2153203628359,77.51794336356966
C02974,Enterprise,Annual,Invoice,20,True,0,24230.366536363344,2019.197211363612
C02975,Enterprise,Annual,Credit Card,8,True,0,25371.10606180124,2114.2588384834366
C02976,Starter,Month-to-Month,Credit Card,43,False,10,947.6594040551669,78.97161700459723
C02977,Starter,Annual,Credit Card,53,False,0,1273.5436455876647,106.1286371323054
C02978,Professional,Month-to-Month,Credit Card,9,False,0,4983.9750977126405,415.33125814272006
C02979,Starter,Annual,Invoice,18,False,0,1198.4401868362972,99.87001556969143
C02980,Starter,2-Year,Credit Card,31,True,0,1157.2147907693977,96.43456589744981
C02981,Starter,Month-to-Month,Credit Card,52,False,0,1042.654200867947,86.88785007232893
C02982,Professional,Month-to-Month,Credit Card,35,False,0,7014.865443684371,584.5721203070309
C02983,Starter,Annual,Invoice,55,False,0,1220.0850844605663,101.67375703838053
C02984,Starter,Annual,PayPal,30,True,10,1009.5096495974054,84.12580413311711
C02985,Professional,Annual,PayPal,18,True,0,6085.186198562784,507.09884988023197
C02986,Starter,Annual,Invoice,19,True,0,1498.4172590006838,124.86810491672365
C02987,Starter,Annual,PayPal,41,True,0,1080.5545576636184,90.04621313863487
C02988,Enterprise,Month-to-Month,Invoice,24,False,10,23021.179688371954,1918.431640697663
C02989,Professional,Annual,Credit Card,50,True,10,4906.1464224604215,408.8455352050351
C02990,Starter,Annual,PayPal,22,True,0,1257.8770368877083,104.82308640730902
C02991,Starter,Month-to-Month,Invoice,48,False,0,1120.9039070392862,93.40865891994052
C02992,Professional,Annual,Invoice,14,True,10,5311.676990041157,442.6397491700964
C02993,Starter,Annual,Credit Card,19,True,0,1218.9781504597102,101.58151253830918
C02994,Enterprise,2-Year,Invoice,29,True,0,27168.14261619819,2264.0118846831824
C02995,Professional,Annual,PayPal,22,True,0,5115.646540630711,426.3038783858926
C02996,Enterprise,2-Year,Credit Card,30,True,20,22463.35748238285,1871.9464568652375
C02997,Professional,Month-to-Month,Invoice,15,False,20,3879.2509974559985,323.2709164546665
C02998,Starter,2-Year,Credit Card,21,True,0,1239.3184542327122,103.27653785272601
C02999,Professional,Month-to-Month,Invoice,26,True,0,6036.223740803413,503.01864506695114
C03000,Professional,Annual,PayPal,36,True,10,5329.080363785264,444.0900303154387
C03001,Professional,Month-to-Month,PayPal,12,True,0,6021.765225695673,501.81376880797274
C03002,Starter,Annual,Credit Card,7,True,0,1262.6191600093805,105.21826333411504
C03003,Starter,Month-to-Month,Invoice,11,True,0,1255.40580157139,104.61715013094916
C03004,Starter,Month-to-Month,Credit Card,58,False,0,1178.4560162960106,98.20466802466755
C03005,Professional,Annual,Credit Card,39,True,10,5779.763943220318,481.64699526835983
C03006,Professional,Month-to-Month,PayPal,20,True,0,5862.240576333634,488.52004802780283
C03007,Enterprise,Month-to-Month,Credit Card,35,True,0,24224.292201701817,2018.6910168084848
C03008,Professional,Annual,Invoice,4,True,0,6694.66989115676,557.8891575963967
C03009,Professional,Month-to-Month,PayPal,2,True,10,6040.799204226885,503.3999336855738
C03010,Starter,Month-to-Month,Invoice,20,True,10,1193.1602540496897,99.43002117080748
C03011,Starter,Month-to-Month,Credit Card,47,False,0,1076.9969324045876,89.74974436704896
C03012,Enterprise,Month-to-Month,PayPal,20,True,20,20018.49775573932,1668.20814631161
C03013,Professional,Annual,Invoice,12,True,0,6276.891511598106,523.0742926331756
C03014,Professional,Annual,Invoice,53,False,10,6354.51058461381,529.5425487178176
C03015,Starter,Annual,Credit Card,17,True,0,1295.1427818258435,107.92856515215362
C03016,Professional,Month-to-Month,Invoice,18,True,0,5623.7698377459155,468.6474864788263
C03017,Enterprise,Annual,Credit Card,40,True,0,23083.752961188544,1923.6460800990453
C03018,Starter,Annual,Credit Card,24,False,0,894.8990427524403,74.57492022937002
C03019,Professional,Month-to-Month,Credit Card,8,False,10,5358.339293894283,446.5282744911903
C03020,Starter,Month-to-Month,Credit Card,37,True,10,1040.1188713092745,86.6765726091062
C03021,Starter,Month-to-Month,PayPal,56,True,0,1137.0393196657728,94.7532766388144
