customer_id,country,industry,company_size,acquisition_channel
C03197,India,Retail,1000+,Organic Search
C03198,Australia,Education,51-200,Referral
C03199,USA,Finance,1000+,Referral
C03200,USA,Healthcare,51-200,Referral
C03201,Canada,Healthcare,11-50,Referral
C03202,UK,Education,1-10,Event
C03203,USA,Technology,1000+,Referral
C03204,Australia,Education,201-500,Organic Search
C03205,Germany,Technology,51-200,Paid Ads
C03206,France,Technology,51-200,Organic Search
C03207,Australia,Education,201-500,Direct
C03208,Germany,Healthcare,1-10,Event
C03209,UK,Finance,51-200,Event
C03210,Canada,Healthcare,1-10,Direct
C03211,USA,Healthcare,51-200,Organic Search
C03212,Germany,Healthcare,501-1000,Organic Search
C03213,USA,Education,51-200,Direct
C03214,Germany,Education,501-1000,Referral
C03215,USA,Education,1000+,Referral
C03216,USA,Healthcare,1-10,Paid Ads
C03217,USA,Finance,51-200,Organic Search
C03218,USA,Technology,11-50,Organic Search
C03219,Germany,Manufacturing,11-50,Direct
C03220,Germany,Technology,201-500,Direct
C03221,UK,Technology,11-50,Referral
C03222,USA,Manufacturing,501-1000,Organic Search
C03223,USA,Healthcare,11-50,Organic Search
C03224,USA,Finance,11-50,Event
C03225,USA,Finance,11-50,Paid Ads
C03226,Australia,Technology,51-200,Paid Ads
C03227,USA,Manufacturing,201-500,Referral
C03228,USA,Retail,1-10,Organic Search
C03229,USA,Healthcare,201-500,Event
C03230,USA,Technology,501-1000,Organic Search
C03231,UK,Finance,51-200,Direct
C03232,Canada,Education,1000+,Referral
C03233,USA,Education,51-200,Paid Ads
C03234,USA,Manufacturing,11-50,Organic Search
C03235,USA,Manufacturing,11-50,Referral
C03236,USA,Technology,501-1000,Paid Ads
C03237,USA,,1000+,Organic Search
C03238,India,Finance,51-200,Event
C03239,Canada,Technology,1000+,Referral
C03240,Canada,Retail,1-10,Organic Search
C03241,UK,Manufacturing,201-500,Paid Ads
C03242,UK,Education,51-200,Paid Ads
C03243,UK,Healthcare,1000+,Event
C03244,Germany,Education,1-10,Referral
C03245,Germany,Finance,1-10,Referral
C03246,USA,Finance,201-500,Organic Search
C03247,UK,Education,1-10,Paid Ads
C03248,UK,Education,501-1000,Paid Ads
C03249,Australia,Retail,1-10,Event
C03250,Canada,Technology,1000+,Event
C03251,UK,Manufacturing,501-1000,Referral
C03252,USA,Retail,1-10,Paid Ads
C03253,Canada,Healthcare,11-50,Organic Search
C03254,USA,Education,1-10,Direct
C03255,USA,Healthcare,501-1000,Organic Search
C03256,USA,Healthcare,1-10,Event
C03257,Germany,Retail,1-10,Organic Search
C03258,USA,Manufacturing,1-10,Paid Ads
C03259,USA,Finance,501-1000,Referral
C03260,Australia,Technology,1-10,Direct
C03261,USA,Finance,201-500,Referral
C03262,UK,Manufacturing,1000+,Direct
C03263,UK,Finance,201-500,Direct
C03264,USA,Education,501-1000,Paid Ads
C03265,France,Education,11-50,Paid Ads
C03266,USA,Retail,201-500,Event
C03267,UK,,1000+,Event
C03268,Canada,Manufacturing,51-200,Direct
C03269,Canada,Manufacturing,1000+,Event
C03270,Germany,Finance,201-500,Paid Ads
C03271,USA,Retail,51-200,Event
C03272,USA,Finance,501-1000,Direct
C03273,Germany,Finance,1000+,Referral
C03274,UK,Manufacturing,11-50,Organic Search
C03275,France,Finance,51-200,Event
C03276,France,Healthcare,51-200,Paid Ads
C03277,France,Finance,1000+,Referral
C03278,UK,Healthcare,201-500,Paid Ads
C03279,USA,Manufacturing,51-200,Event
C03280,France,Retail,501-1000,Direct
C03281,UK,Education,1000+,Organic Search
C03282,USA,Healthcare,501-1000,Organic Search
C03283,Australia,Retail,1000+,Referral
C03284,Australia,Retail,501-1000,Organic Search
C03285,UK,Healthcare,201-500,Direct
C03286,USA,Manufacturing,1000+,Paid Ads
C03287,USA,Technology,11-50,Direct
C03288,France,Retail,201-500,Referral
C03289,India,Retail,501-1000,Referral
C03290,USA,Manufacturing,1000+,Organic Search
C03291,USA,Manufacturing,201-500,Direct
C03292,Australia,Finance,501-1000,Paid Ads
C03293,USA,Manufacturing,1-10,Direct
C03294,UK,Retail,1-10,Paid Ads
C03295,India,Healthcare,51-200,Paid Ads
C03296,USA,Technology,11-50,Direct
C03297,Canada,Finance,1-10,Event
C03298,USA,Healthcare,501-1000,Direct
C03299,USA,Technology,201-500,Paid Ads
C03300,France,Technology,1000+,Referral
C03301,UK,Technology,201-500,Referral
C03302,India,Education,51-200,Organic Search
C03303,Canada,Healthcare,201-500,Referral
C03304,USA,Finance,1-10,Event
C03305,USA,Finance,201-500,Paid Ads
C03306,USA,Technology,1-10,Direct
C03307,USA,Healthcare,1-10,Direct
C03308,USA,Education,11-50,Event
C03309,USA,Technology,51-200,Referral
C03310,UK,Manufacturing,501-1000,Paid Ads
C03311,Germany,Finance,1-10,Referral
C03312,Germany,Retail,1000+,Organic Search
C03313,Germany,Technology,51-200,Referral
C03314,USA,Manufacturing,501-1000,Organic Search
C03315,USA,Finance,1000+,Direct
C03316,Germany,Education,201-500,Paid Ads
C03317,UK,Healthcare,51-200,Organic Search
C03318,USA,Finance,1000+,Referral
C03319,France,,51-200,Referral
C03320,France,Healthcare,51-200,Direct
C03321,UK,Education,201-500,Event
C03322,USA,Education,201-500,Event
C03323,France,Technology,51-200,Referral
C03324,Canada,Technology,1000+,Event
C03325,France,Finance,11-50,Paid Ads
C03326,France,Education,1-10,Event
C03327,France,Manufacturing,201-500,Paid Ads
C03328,UK,Finance,11-50,Referral
C03329,USA,Retail,201-500,Referral
C03330,Germany,Healthcare,51-200,Referral
C03331,Canada,Healthcare,11-50,Direct
C03332,Germany,Technology,1000+,Event
C03333,USA,Manufacturing,1000+,Organic Search
C03334,USA,Education,501-1000,Organic Search
C03335,Australia,Education,1-10,Referral
C03336,Germany,Technology,1-10,Event
C03337,India,Retail,201-500,Paid Ads
C03338,France,Finance,1-10,Organic Search
C03339,Canada,Finance,501-1000,Referral
C03340,Germany,Manufacturing,1000+,Organic Search
C03341,Australia,Technology,11-50,Organic Search
C03342,Canada,Technology,11-50,Organic Search
C03343,Canada,Retail,1000+,Referral
C03344,USA,Finance,51-200,Referral
C03345,UK,Technology,1000+,Direct
C03346,Germany,Education,11-50,Direct
C03347,USA,Manufacturing,201-500,Direct
C03348,USA,Finance,501-1000,Organic Search
C03349,USA,Retail,1000+,Event
C03350,USA,Manufacturing,51-200,Referral
C03351,USA,,201-500,Direct
C03352,UK,Education,1000+,Event
C03353,India,Retail,201-500,Direct
C03354,UK,Manufacturing,1000+,Direct
C03355,USA,Technology,201-500,Event
C03356,USA,,1-10,Direct
C03357,Germany,Retail,201-500,Organic Search
C03358,USA,Technology,1-10,Organic Search
C03359,France,Education,11-50,Organic Search
C03360,Germany,Healthcare,1-10,Paid Ads
C03361,France,Finance,201-500,Direct
C03362,USA,Technology,501-1000,Paid Ads
C03363,Germany,Manufacturing,501-1000,Referral
C03364,USA,Retail,11-50,Event
C03365,India,Healthcare,201-500,Referral
C03366,Canada,Technology,1-10,Paid Ads
C03367,USA,Finance,501-1000,Organic Search
C03368,USA,Retail,1000+,Direct
C03369,USA,Retail,51-200,Direct
C03370,Germany,Technology,201-500,Organic Search
C03371,USA,Finance,1000+,Direct
C03372,Canada,Education,1000+,Event
C03373,USA,Education,201-500,Event
C03374,Germany,Healthcare,51-200,Event
C03375,France,Technology,501-1000,Referral
C03376,France,Healthcare,51-200,Organic Search
C03377,France,Education,11-50,Event
C03378,USA,Retail,1-10,Paid Ads
C03379,USA,Healthcare,1-10,Event
C03380,Germany,Finance,1000+,Referral
C03381,USA,Manufacturing,501-1000,Paid Ads
C03382,UK,Education,51-200,Organic Search
C03383,USA,Education,1000+,Organic Search
C03384,USA,,201-500,Event
C03385,USA,Healthcare,1000+,Paid Ads
C03386,Australia,Technology,201-500,Paid Ads
C03387,USA,Retail,201-500,Event
C03388,Canada,Manufacturing,11-50,Event
C03389,USA,Technology,11-50,Direct
C03390,Germany,Technology,201-500,Direct
C03391,USA,Finance,501-1000,Event
C03392,Australia,Healthcare,11-50,Referral
C03393,Australia,Education,11-50,Direct
C03394,USA,Education,1-10,Event
C03395,India,Finance,1000+,Paid Ads
C03396,India,Healthcare,1-10,Direct
C03397,France,Finance,501-1000,Referral
C03398,France,Education,11-50,Organic Search
C03399,USA,Technology,11-50,Paid Ads
C03400,Canada,Retail,51-200,Referral
C03401,USA,Healthcare,501-1000,Referral
C03402,USA,Manufacturing,1000+,Referral
C03403,India,Manufacturing,1000+,Paid Ads
C03404,USA,Technology,1000+,Referral
C03405,Germany,Finance,501-1000,Organic Search
C03406,France,Finance,51-200,Direct
C03407,Australia,Education,51-200,Paid Ads
C03408,India,,1-10,Referral
C03409,USA,Education,501-1000,Event
C03410,USA,Education,501-1000,Direct
C03411,UK,Manufacturing,51-200,Paid Ads
C03412,USA,Education,201-500,Event
C03413,USA,Education,201-500,Event
C03414,USA,Manufacturing,1-10,Referral
C03415,France,Finance,201-500,Paid Ads
C03416,Canada,Healthcare,201-500,Referral
C03417,USA,Retail,201-500,Organic Search
C03418,Germany,Education,11-50,Event
C03419,USA,Healthcare,1-10,Organic Search
C03420,USA,Manufacturing,51-200,Referral
C03421,France,Healthcare,201-500,Direct
C03422,Canada,Retail,1000+,Event
C03423,France,Healthcare,11-50,Direct
C03424,USA,Healthcare,201-500,Paid Ads
C03425,France,Healthcare,11-50,Event
C03426,Canada,Healthcare,1-10,Organic Search
C03427,Canada,Technology,1000+,Direct
C03428,Canada,Education,1000+,Paid Ads
C03429,Australia,Manufacturing,1000+,Event
C03430,Canada,Retail,201-500,Paid Ads
C03431,Canada,Manufacturing,11-50,Organic Search
C03432,India,,1000+,Event
C03433,France,Technology,501-1000,Paid Ads
C03434,UK,Technology,501-1000,Referral
C03435,Germany,Education,11-50,Event
C03436,USA,Technology,201-500,Event
C03437,USA,Healthcare,201-500,Event
C03438,Canada,Manufacturing,1-10,Event
C03439,India,Finance,1-10,Referral
C03440,India,Retail,1000+,Organic Search
C03441,USA,Technology,51-200,Referral
C03442,UK,Manufacturing,1-10,Referral
C03443,USA,Technology,201-500,Paid Ads
C03444,India,Education,51-200,Direct
C03445,India,Technology,1-10,Direct
C03446,Canada,Technology,11-50,Paid Ads
C03447,France,Technology,501-1000,Referral
C03448,Germany,Technology,1-10,Paid Ads
C03449,Canada,Retail,1-10,Event
C03450,USA,Manufacturing,11-50,Paid Ads
C03451,UK,Education,201-500,Paid Ads
C03452,Germany,Technology,1000+,Event
C03453,Germany,Technology,11-50,Direct
C03454,USA,Technology,1000+,Event
C03455,India,Technology,1-10,Organic Search
C03456,USA,,201-500,Paid Ads
C03457,UK,,51-200,Paid Ads
C03458,Germany,Finance,1-10,Direct
C03459,Germany,,11-50,Referral
C03460,Canada,Finance,51-200,Event
C03461,USA,Retail,501-1000,Referral
C03462,USA,Finance,51-200,Organic Search
C03463,Canada,Manufacturing,11-50,Event
C03464,Canada,Healthcare,51-200,Organic Search
C03465,USA,Healthcare,11-50,Organic Search
C03466,Germany,Technology,1-10,Organic Search
C03467,UK,Technology,201-500,Event
C03468,Germany,Retail,501-1000,Event
C03469,France,Education,201-500,Direct
C03470,USA,Retail,201-500,Paid Ads
C03471,USA,Manufacturing,201-500,Referral
C03472,France,Technology,11-50,Referral
C03473,Canada,Technology,11-50,Organic Search
C03474,Germany,Retail,501-1000,Event
C03475,France,Retail,11-50,Event
C03476,France,Retail,1000+,Organic Search
C03477,India,Healthcare,11-50,Paid Ads
C03478,UK,Finance,11-50,Referral
C03479,UK,Finance,11-50,Direct
C03480,UK,,1-10,Paid Ads
C03481,USA,Healthcare,501-1000,Event
C03482,Canada,Retail,1000+,Organic Search
C03483,USA,Technology,11-50,Referral
C03484,India,Healthcare,501-1000,Organic Search
C03485,Canada,Manufacturing,51-200,Event
C03486,Canada,Education,1-10,Organic Search
C03487,USA,Healthcare,11-50,Referral
C03488,USA,Technology,1000+,Organic Search
C03489,USA,Finance,1-10,Referral
C03490,UK,Retail,1000+,Organic Search
C03491,USA,Education,1-10,Organic Search
C03492,Canada,Manufacturing,51-200,Referral
C03493,Australia,Education,501-1000,Organic Search
C03494,Australia,Education,1-10,Paid Ads
C03495,Germany,Healthcare,201-500,Direct
C03496,USA,Technology,51-200,Paid Ads
C03497,Australia,Technology,201-500,Direct
C03498,Australia,Education,51-200,Paid Ads
C03499,USA,Retail,201-500,Direct
C03500,Germany,Technology,201-500,Organic Search
C03501,USA,Education,1000+,Referral
C03502,France,Technology,1-10,Referral
C03503,India,Retail,1-10,Event
C03504,USA,Manufacturing,51-200,Direct
C03505,Australia,Education,501-1000,Event
C03506,Canada,Finance,1000+,Event
C03507,India,Finance,1-10,Direct
C03508,UK,Education,1-10,Referral
C03509,France,Healthcare,1000+,Direct
C03510,USA,Manufacturing,11-50,Organic Search
C03511,USA,Healthcare,1000+,Event
C03512,USA,Finance,1-10,Event
C03513,India,Retail,501-1000,Direct
C03514,France,Education,11-50,Event
C03515,Australia,Technology,201-500,Referral
C03516,India,Finance,1000+,Event
C03517,USA,Manufacturing,201-500,Direct
C03518,USA,Finance,11-50,Referral
C03519,USA,Manufacturing,11-50,Referral
C03520,USA,Manufacturing,11-50,Event
C03521,USA,Education,51-200,Direct
C03522,UK,Manufacturing,1000+,Event
C03523,USA,Healthcare,501-1000,Organic Search
C03524,USA,Retail,501-1000,Organic Search
C03525,USA,Finance,201-500,Referral
C03526,USA,Retail,201-500,Event
C03527,India,Technology,201-500,Organic Search
C03528,France,Finance,1000+,Paid Ads
C03529,India,Retail,1-10,Organic Search
C03530,UK,Retail,201-500,Event
C03531,USA,Education,11-50,Event
C03532,France,,201-500,Organic Search
C03533,USA,Technology,11-50,Event
C03534,USA,Manufacturing,51-200,Event
C03535,USA,Finance,1-10,Paid Ads
C03536,USA,Education,1-10,Referral
C03537,USA,Finance,1000+,Event
C03538,USA,Technology,1000+,Direct
C03539,Germany,Education,501-1000,Referral
C03540,USA,Education,51-200,Referral
C03541,USA,Manufacturing,1000+,Direct
C03542,France,,11-50,Organic Search
C03543,USA,Finance,51-200,Paid Ads
C03544,USA,Finance,1-10,Event
C03545,Australia,Manufacturing,11-50,Organic Search
C03546,USA,Education,51-200,Direct
C03547,USA,Technology,1-10,Paid Ads
C03548,UK,Finance,1000+,Paid Ads
C03549,USA,Retail,11-50,Paid Ads
C03550,Canada,Manufacturing,11-50,Direct
C03551,France,Healthcare,1-10,Organic Search
C03552,USA,Technology,11-50,Event
C03553,Canada,Retail,1000+,Paid Ads
C03554,UK,Finance,1000+,Paid Ads
C03555,USA,Healthcare,1000+,Organic Search
C03556,Canada,,1-10,Paid Ads
C03557,USA,Manufacturing,201-500,Paid Ads
C03558,UK,Healthcare,201-500,Direct
C03559,USA,Education,11-50,Referral
C03560,UK,Healthcare,1000+,Organic Search
C03561,USA,Retail,11-50,Organic Search
C03562,France,Technology,1-10,Organic Search
C03563,USA,Retail,11-50,Direct
C03564,UK,Retail,501-1000,Direct
C03565,UK,Finance,201-500,Event
C03566,Germany,Manufacturing,11-50,Direct
C03567,Canada,Healthcare,11-50,Organic Search
C03568,Germany,Technology,51-200,Event
C03569,France,Education,11-50,Referral
C03570,Australia,Manufacturing,501-1000,Paid Ads
C03571,USA,Manufacturing,201-500,Paid Ads
C03572,UK,Technology,51-200,Event
C03573,France,Manufacturing,1-10,Referral
C03574,India,Finance,1-10,Paid Ads
C03575,Australia,Manufacturing,201-500,Event
C03576,USA,Finance,1-10,Direct
C03577,USA,Healthcare,501-1000,Organic Search
C03578,UK,Healthcare,11-50,Referral
C03579,Germany,Retail,201-500,Paid Ads
C03580,UK,,51-200,Organic Search
C03581,UK,Education,11-50,Event
C03582,France,Healthcare,1-10,Paid Ads
C03583,USA,Manufacturing,1-10,Organic Search
C03584,Australia,Technology,51-200,Direct
C03585,UK,Technology,501-1000,Referral
C03586,USA,Finance,51-200,Event
C03587,UK,Education,201-500,Paid Ads
C03588,France,Retail,51-200,Direct
C03589,USA,,1-10,Referral
C03590,USA,Finance,501-1000,Referral
C03591,India,Technology,501-1000,Direct
C03592,USA,,1000+,Paid Ads
C03593,Canada,Manufacturing,51-200,Referral
C03594,Canada,Education,201-500,Event
C03595,UK,Education,1-10,Organic Search
C03596,Canada,Healthcare,11-50,Event
C03597,USA,Manufacturing,501-1000,Referral
C03598,Canada,Healthcare,51-200,Organic Search
C03599,USA,Healthcare,1000+,Direct
C03600,Germany,Healthcare,201-500,Organic Search
C03601,USA,Finance,201-500,Organic Search
C03602,Canada,Technology,1-10,Organic Search
C03603,USA,Education,501-1000,Referral
C03604,USA,Finance,1-10,Paid Ads
C03605,USA,Technology,1000+,Referral
C03606,USA,Education,11-50,Paid Ads
C03607,France,Manufacturing,11-50,Direct
C03608,USA,Education,11-50,Direct
C03609,India,Education,201-500,Direct
C03610,India,,501-1000,Direct
C03611,Canada,Retail,1-10,Direct
C03612,USA,Manufacturing,1-10,Event
C03613,USA,Finance,1000+,Referral
C03614,France,Finance,11-50,Paid Ads
C03615,USA,Technology,501-1000,Direct
C03616,USA,,501-1000,Event
C03617,Canada,Healthcare,1000+,Event
C03618,France,Education,51-200,Event
C03619,France,Finance,501-1000,Referral
C03620,USA,Technology,501-1000,Direct
C03621,Germany,Technology,1-10,Event
C03622,USA,Healthcare,1000+,Event
C03623,USA,Technology,501-1000,Direct
C03624,Australia,Retail,501-1000,Referral
C03625,USA,Education,1-10,Event
C03626,USA,Education,501-1000,Paid Ads
C03627,USA,Education,1-10,Organic Search
C03628,Australia,Manufacturing,51-200,Organic Search
C03629,France,Finance,201-500,Organic Search
C03630,Canada,Retail,1-10,Referral
C03631,France,Finance,1-10,Event
C03632,USA,Retail,501-1000,Organic Search
C03633,UK,Finance,1-10,Organic Search
C03634,USA,Healthcare,1000+,Direct
C03635,USA,Technology,11-50,Event
C03636,UK,Technology,11-50,Event
C03637,India,Healthcare,51-200,Direct
C03638,USA,Retail,1-10,Event
C03639,USA,Manufacturing,1000+,Paid Ads
C03640,USA,,501-1000,Referral
C03641,USA,Technology,501-1000,Direct
C03642,India,Manufacturing,201-500,Organic Search
C03643,UK,Finance,51-200,Event
C03644,UK,Manufacturing,1000+,Paid Ads
C03645,France,Retail,1000+,Paid Ads
C03646,USA,Healthcare,501-1000,Referral
C03647,UK,Finance,201-500,Paid Ads
C03648,UK,Retail,501-1000,Event
C03649,Canada,Finance,201-500,Event
C03650,India,Manufacturing,11-50,Paid Ads
C03651,France,Technology,1000+,Event
C03652,USA,Retail,11-50,Event
C03653,France,Healthcare,501-1000,Organic Search
C03654,USA,Manufacturing,51-200,Direct
C03655,USA,Retail,1-10,Event
C03656,USA,Healthcare,51-200,Event
C03657,USA,Retail,51-200,Referral
C03658,UK,Manufacturing,1-10,Direct
C03659,Canada,Retail,1000+,Direct
C03660,India,Finance,11-50,Direct
C03661,UK,Manufacturing,11-50,Paid Ads
C03662,UK,Retail,1000+,Organic Search
C03663,USA,Technology,1-10,Organic Search
C03664,USA,Retail,201-500,Referral
C03665,Canada,Finance,51-200,Direct
C03666,UK,Healthcare,501-1000,Direct
C03667,France,Healthcare,11-50,Event
C03668,USA,Healthcare,1000+,Paid Ads
C03669,USA,Technology,501-1000,Paid Ads
C03670,UK,Finance,1-10,Referral
C03671,USA,Manufacturing,501-1000,Organic Search
C03672,USA,Healthcare,501-1000,Direct
C03673,Germany,Finance,51-200,Referral
C03674,USA,Retail,1-10,Paid Ads
C03675,Canada,Technology,501-1000,Paid Ads
C03676,USA,Finance,11-50,Paid Ads
C03677,USA,Finance,1-10,Direct
C03678,USA,Manufacturing,11-50,Direct
C03679,France,Finance,1000+,Direct
C03680,USA,Manufacturing,1000+,Event
C03681,France,Technology,201-500,Organic Search
C03682,USA,Technology,1000+,Paid Ads
C03683,France,Retail,501-1000,Paid Ads
C03684,USA,Manufacturing,1-10,Event
C03685,Germany,Manufacturing,1000+,Paid Ads
C03686,Canada,Healthcare,11-50,Paid Ads
C03687,India,Healthcare,501-1000,Direct
C03688,USA,Retail,1000+,Direct
C03689,USA,Technology,51-200,Organic Search
C03690,USA,Education,11-50,Paid Ads
C03691,France,Healthcare,11-50,Referral
C03692,UK,Finance,201-500,Paid Ads
C03693,France,Technology,51-200,Paid Ads
