customer_id,emails_opened,emails_clicked,csat_score,nps_score
C04789,8,1,,2.2217691686105256
C04790,10,1,,10.0
C04791,8,1,2.073491770823532,6.138263271075042
C04792,1,0,,
C04793,7,0,4.793330826286785,
C04794,9,2,4.713803660679709,
C04795,6,1,4.9137775461410795,9.37248380446855
C04796,5,1,4.7892399811662525,0.0
C04797,6,3,4.097545281055598,
C04798,4,1,3.9080609273551827,8.305740722823844
C04799,5,1,,
C04800,5,0,4.610278823271051,
C04801,3,0,4.9723942758805375,
C04802,7,1,5.0,6.550457902529615
C04803,6,2,,7.140687458916733
C04804,5,1,,
C04805,3,1,4.823191985607757,6.429834475321158
C04806,6,0,,7.639766618803572
C04807,2,0,4.54649352380429,
C04808,2,0,1.0,6.253788024170507
C04809,6,0,,3.923154978063614
C04810,5,2,,
C04811,3,1,4.297211418791441,
C04812,4,1,,
C04813,7,0,,
C04814,11,1,4.489001008476482,
C04815,4,0,4.975460053339307,
C04816,6,2,4.123052801563321,7.541994060054275
C04817,3,2,3.7164600601000286,
C04818,6,1,,
C04819,6,1,,4.1364580964962885
C04820,5,2,4.6836725112633175,
C04821,5,1,,
C04822,8,1,,8.826760859422297
C04823,6,0,,
C04824,8,0,,
C04825,2,0,4.551326353564409,
C04826,11,1,4.259265393793739,8.159558885860953
C04827,6,0,5.0,7.022466726669059
C04828,6,2,4.055521874371838,7.186426875000027
C04829,9,0,4.230568465006275,3.0304068967414137
C04830,2,2,,6.5966824655188425
C04831,5,0,,10.0
C04832,10,1,4.767662965771993,
C04833,1,1,4.177465415054205,
C04834,4,1,,
C04835,3,0,4.1343496794631855,7.586863742993632
C04836,7,1,,
C04837,4,0,,1.290789934560944
C04838,6,0,,8.034870033758786
C04839,4,0,3.0568072365914327,4.988235247905355
C04840,1,1,,
C04841,5,0,,
C04842,4,1,,6.937472341150716
C04843,1,1,,4.91481710747497
C04844,9,2,,8.031900400786673
C04845,8,0,4.920037529722643,
C04846,4,0,,8.79248399723272
C04847,6,1,4.985871088222645,
C04848,3,4,2.8828252900846714,
C04849,5,1,,6.21029451603118
C04850,7,0,,7.8439625956159205
C04851,7,4,1.7581141280615393,
C04852,7,2,,
C04853,6,1,,
C04854,6,0,4.223119014277274,1.5447704032791
C04855,8,0,2.569646448217318,
C04856,4,1,4.111829802300508,
C04857,7,0,4.046564121157142,
C04858,5,1,3.1968755838348755,
C04859,2,1,,
C04860,6,0,,2.9643253162536563
C04861,4,0,,8.439886513772574
C04862,4,1,,7.700966525012924
C04863,7,0,4.258599323449084,9.277604961341083
C04864,7,0,4.322099512492368,5.097899881923662
C04865,5,1,4.981895940052244,4.620674046745993
C04866,6,0,,7.28751326230854
C04867,2,1,4.478049708950473,
C04868,7,0,3.9128081130491723,
C04869,5,2,5.0,8.108531005750589
C04870,5,2,2.8238640453031016,
C04871,5,1,3.490062021275902,
C04872,7,1,4.636174212622353,8.34294935137588
C04873,4,0,,
C04874,3,3,4.573846788173666,9.530748432295225
C04875,6,1,4.0374539178541955,6.606287326090754
C04876,7,1,2.5359383904893047,5.732427857084949
C04877,3,2,,9.89761458231822
C04878,6,1,3.7173884370317767,
C04879,4,1,1.7328087201268594,1.8874723421110087
C04880,5,0,4.163103846749974,9.841567756111356
C04881,4,2,5.0,5.183748838514006
C04882,7,2,4.0542304580414985,
C04883,5,1,4.379488110438937,
C04884,3,1,4.80055581727805,6.183766112835771
C04885,5,0,4.953502424440282,
C04886,4,1,,
C04887,3,1,4.657364991145539,
C04888,5,2,5.0,9.051667555625615
C04889,10,1,1.588955484001947,2.570282200147054
C04890,9,0,,5.6899945786594
C04891,9,1,4.439091163183782,8.794311027492126
C04892,4,1,4.612766553291903,
C04893,5,0,,8.726548655355975
C04894,3,0,4.4032446928949796,7.2866157402223255
C04895,8,1,4.923170058728863,9.285424832427443
C04896,8,0,,
C04897,6,3,4.565527199757792,
C04898,3,0,4.158530073460868,6.7670106518248545
C04899,6,2,4.140892860272504,8.994743725519374
C04900,3,1,,5.047909301608455
C04901,4,1,4.275506264187744,5.5909422107870395
C04902,7,1,4.568988379446612,7.719217544391017
C04903,4,0,,
C04904,3,1,,2.255918206264862
C04905,3,2,4.805896711270485,
C04906,5,0,4.865424884261124,5.047264637194466
C04907,3,1,4.890348579890056,6.296646254166039
C04908,3,0,,8.314863725897712
C04909,2,1,4.589102487629092,
C04910,2,0,,
C04911,5,2,,6.165284956338864
C04912,3,3,,5.450406108193915
C04913,5,2,,7.861968403285442
C04914,5,1,,7.71298890040325
C04915,7,0,,
C04916,4,0,4.377250808174477,
C04917,5,1,3.9653434345105842,9.187693308573657
C04918,10,0,,
C04919,3,0,4.347411164839412,8.259204547411441
C04920,7,1,4.127488156224916,
C04921,3,0,,
C04922,8,1,3.347130331267843,3.093057905327856
C04923,6,2,,8.36928637786717
C04924,4,1,,8.324529873299678
C04925,5,1,,4.789329894453312
C04926,4,0,3.9620360946653967,2.155081672425336
C04927,6,0,4.001738442059711,
C04928,3,2,1.6618952471099457,
C04929,5,0,,
C04930,5,0,5.0,7.6493120806535915
C04931,6,1,,
C04932,6,1,4.425050829822721,7.971703538097465
C04933,3,0,4.458619745941137,
C04934,7,1,,6.80757413313683
C04935,2,4,,
C04936,3,1,4.474692247353228,
C04937,11,1,,7.0274559360064135
C04938,8,1,,
C04939,4,3,4.118045027429871,
C04940,10,0,,1.6497523093849793
C04941,9,1,4.166069466577778,8.394575951956067
C04942,6,3,,3.2187356500858155
C04943,4,0,4.121922709099741,
C04944,3,2,5.0,
C04945,5,1,4.663472582831175,
C04946,7,1,3.135332438149348,
C04947,3,0,,
C04948,4,1,2.4077047387321713,
C04949,5,2,,
C04950,1,2,4.315083810489415,
C04951,9,0,,9.782184993143138
C04952,1,1,2.6962278944672673,
C04953,5,2,5.0,3.4233662963827562
C04954,5,2,1.8008485674098242,6.14018088414649
C04955,9,1,2.8791339543646086,
C04956,8,1,,
C04957,4,1,2.025833930144202,5.469648146012314
C04958,5,0,3.6986306933320234,
C04959,3,2,3.158158474188188,
C04960,4,2,4.714411856134965,5.65654551016358
C04961,4,1,3.2472321233174535,3.474421439427751
C04962,4,1,3.7516334016536823,
C04963,8,2,,8.862574547390718
C04964,4,0,,6.804151679311805
C04965,1,3,,
C04966,5,1,3.8407399517152987,9.798585269269575
C04967,5,2,3.1482506523024374,
C04968,1,3,4.704782334018216,8.053083527771008
C04969,8,2,4.08920484616951,
C04970,5,2,1.9350048064222276,3.556132548703751
C04971,3,0,1.1845135686221842,
C04972,5,0,4.685045065720001,9.08624990118899
C04973,4,1,,7.561030520825615
C04974,10,1,,
C04975,5,3,4.826982990346959,
C04976,9,2,3.9291170649726563,
C04977,9,1,4.19088797993458,8.783995164588251
C04978,8,1,,10.0
C04979,4,1,,8.711685230870158
C04980,8,2,4.634234667217025,10.0
C04981,4,1,4.073981708420464,
C04982,8,1,,8.297941927971452
C04983,3,1,,
C04984,8,3,3.247821643247247,
C04985,5,0,,
C04986,4,1,3.986791205410062,
C04987,5,1,,
C04988,3,0,4.79327557470483,6.3086841362596395
C04989,8,0,,9.101844303047276
C04990,8,1,4.430401812707662,7.179332449548936
C04991,3,2,5.0,
C04992,4,2,3.995873304048983,
C04993,6,0,,7.9540379460969985
C04994,6,0,4.811994446354988,
C04995,3,0,,1.0859423663818828
C04996,4,0,3.0440006302904346,
C04997,8,0,,
C04998,9,2,2.669191122864987,4.844724145044543
C04999,4,3,,5.0539576774844726
C05000,5,0,,
